object_id,time,groundwater_storage
17,2016-07-01 00:00:00,0.917430396
17,2016-08-01 00:00:00,0.349951441
17,2016-11-01 00:00:00,-26.51621778
17,2016-12-01 00:00:00,12.97784178
17,2017-01-01 00:00:00,52.08902332
17,2017-03-01 00:00:00,88.5376387
17,2017-04-01 00:00:00,86.53737917
17,2017-05-01 00:00:00,59.05292891
17,2017-06-01 00:00:00,84.7010837
17,2018-06-01 00:00:00,-13.45717553
17,2018-07-01 00:00:00,7.129576923
17,2018-10-01 00:00:00,-12.81067236
17,2018-11-01 00:00:00,-32.37837556
17,2018-12-01 00:00:00,-53.1750487
17,2019-01-01 00:00:00,-35.18521533
17,2019-02-01 00:00:00,1.370305384
17,2019-03-01 00:00:00,-6.608340801
17,2019-04-01 00:00:00,-34.29895874
17,2019-05-01 00:00:00,-43.44396976
17,2019-06-01 00:00:00,-37.49269855
17,2019-07-01 00:00:00,-24.89718106
17,2019-08-01 00:00:00,-39.15793263
17,2019-09-01 00:00:00,-44.95051785
17,2019-10-01 00:00:00,-50.54508496
17,2019-11-01 00:00:00,-67.84018586
17,2019-12-01 00:00:00,-81.23758747
17,2020-01-01 00:00:00,-69.56287124
17,2020-02-01 00:00:00,-1.132435056
17,2020-03-01 00:00:00,50.40705494
17,2020-04-01 00:00:00,-17.83214743
17,2020-05-01 00:00:00,-36.58816357
17,2020-06-01 00:00:00,-71.53285237
17,2020-07-01 00:00:00,-60.55392204
17,2020-08-01 00:00:00,-37.40250565
17,2020-09-01 00:00:00,-53.25566879
17,2020-10-01 00:00:00,-83.96128571
17,2020-11-01 00:00:00,-93.98064326
17,2020-12-01 00:00:00,-64.3438527
26,2002-04-01 00:00:00,-39.04916552
26,2002-05-01 00:00:00,-48.39944301
26,2002-08-01 00:00:00,-31.79271855
26,2002-09-01 00:00:00,-73.09268974
26,2002-10-01 00:00:00,-80.74158913
26,2002-11-01 00:00:00,-73.26456365
26,2002-12-01 00:00:00,-84.15439863
26,2003-01-01 00:00:00,-83.63511996
26,2003-02-01 00:00:00,-65.35470947
26,2003-03-01 00:00:00,-50.714999
26,2003-04-01 00:00:00,-54.35637469
26,2003-05-01 00:00:00,-57.35143852
26,2003-07-01 00:00:00,-84.3517517
26,2003-08-01 00:00:00,-97.39045129
26,2003-09-01 00:00:00,-101.1475563
26,2003-10-01 00:00:00,-116.2016318
26,2003-11-01 00:00:00,-108.2098061
26,2003-12-01 00:00:00,-103.0495478
26,2004-01-01 00:00:00,-96.93161286
26,2004-02-01 00:00:00,-93.32079258
26,2004-03-01 00:00:00,-65.02793617
26,2004-04-01 00:00:00,-45.64292145
26,2004-05-01 00:00:00,-35.13368641
26,2004-06-01 00:00:00,-35.83509488
26,2004-07-01 00:00:00,-49.62529603
26,2004-08-01 00:00:00,-71.72982457
26,2004-09-01 00:00:00,-107.3847159
26,2004-10-01 00:00:00,-81.9968632
26,2004-11-01 00:00:00,-76.03155261
26,2004-12-01 00:00:00,-77.11311326
26,2005-01-01 00:00:00,-59.86958488
26,2005-02-01 00:00:00,-60.03747097
26,2005-03-01 00:00:00,-30.80545504
26,2005-04-01 00:00:00,-25.64473916
26,2005-05-01 00:00:00,-26.79440412
26,2005-06-01 00:00:00,-17.51301966
26,2005-07-01 00:00:00,-44.39352974
26,2005-08-01 00:00:00,-67.58890883
26,2005-09-01 00:00:00,-66.65812005
26,2005-10-01 00:00:00,-47.17506167
26,2005-11-01 00:00:00,-64.46974917
26,2005-12-01 00:00:00,-34.99553077
26,2006-01-01 00:00:00,-42.45859509
26,2006-02-01 00:00:00,-7.640773352
26,2006-03-01 00:00:00,6.93004704
26,2006-04-01 00:00:00,18.59821129
26,2006-05-01 00:00:00,-29.6285561
26,2006-06-01 00:00:00,-21.71417822
26,2006-07-01 00:00:00,-41.43668209
26,2006-08-01 00:00:00,-45.78733769
26,2006-09-01 00:00:00,-36.29553806
26,2006-10-01 00:00:00,-59.03274445
26,2006-11-01 00:00:00,-60.32268702
26,2006-12-01 00:00:00,-43.6332294
26,2007-01-01 00:00:00,-23.61399597
26,2007-02-01 00:00:00,-44.23441209
26,2007-03-01 00:00:00,-30.92179681
26,2007-04-01 00:00:00,-11.3026374
26,2007-05-01 00:00:00,-16.67368727
26,2007-06-01 00:00:00,12.03460267
26,2007-07-01 00:00:00,-28.1021423
26,2007-08-01 00:00:00,-45.3040384
26,2007-09-01 00:00:00,-50.82038509
26,2007-10-01 00:00:00,-58.68652353
26,2007-11-01 00:00:00,-71.33476585
26,2007-12-01 00:00:00,-64.73329899
26,2008-01-01 00:00:00,-65.88494592
26,2008-02-01 00:00:00,-64.80213642
26,2008-03-01 00:00:00,-44.75923902
26,2008-04-01 00:00:00,-20.41209736
26,2008-05-01 00:00:00,-11.93043553
26,2008-06-01 00:00:00,-5.073380465
26,2008-07-01 00:00:00,-25.04645244
26,2008-08-01 00:00:00,-51.00237892
26,2008-09-01 00:00:00,-50.4742304
26,2008-10-01 00:00:00,-46.30600759
26,2008-11-01 00:00:00,-61.35240825
26,2008-12-01 00:00:00,-79.33073239
26,2009-01-01 00:00:00,-85.10555299
26,2009-02-01 00:00:00,-88.72521384
26,2009-03-01 00:00:00,-54.33053813
26,2009-04-01 00:00:00,-33.30340725
26,2009-05-01 00:00:00,-12.49160238
26,2009-06-01 00:00:00,-22.36829391
26,2009-07-01 00:00:00,-42.30762559
26,2009-08-01 00:00:00,-56.05890709
26,2009-09-01 00:00:00,-70.00065041
26,2009-10-01 00:00:00,-45.91838168
26,2009-11-01 00:00:00,-71.10788752
26,2009-12-01 00:00:00,-73.45026376
26,2010-01-01 00:00:00,-61.00098128
26,2010-02-01 00:00:00,-71.29398337
26,2010-03-01 00:00:00,-51.4092449
26,2010-04-01 00:00:00,-45.34102123
26,2010-05-01 00:00:00,6.513724783
26,2010-06-01 00:00:00,46.32779368
26,2010-07-01 00:00:00,34.36440421
26,2010-08-01 00:00:00,30.14216208
26,2010-09-01 00:00:00,14.51892
26,2010-10-01 00:00:00,6.308344476
26,2010-11-01 00:00:00,19.20707702
26,2010-12-01 00:00:00,52.61393624
26,2011-02-01 00:00:00,38.91323981
26,2011-03-01 00:00:00,58.58712191
26,2011-04-01 00:00:00,110.2194933
26,2011-05-01 00:00:00,100.1630164
26,2011-07-01 00:00:00,99.18985748
26,2011-08-01 00:00:00,79.71489712
26,2011-09-01 00:00:00,33.78657024
26,2011-10-01 00:00:00,41.0564488
26,2011-11-01 00:00:00,57.13396855
26,2011-12-01 00:00:00,56.69172325
26,2012-01-01 00:00:00,40.0919594
26,2012-02-01 00:00:00,56.18986117
26,2012-03-01 00:00:00,58.88387227
26,2012-04-01 00:00:00,66.56121757
26,2012-06-01 00:00:00,89.15387724
26,2012-07-01 00:00:00,72.68330327
26,2012-08-01 00:00:00,21.09956219
26,2012-09-01 00:00:00,20.09189476
26,2012-11-01 00:00:00,45.72633542
26,2012-12-01 00:00:00,45.03731007
26,2013-01-01 00:00:00,31.79200105
26,2013-02-01 00:00:00,37.40989333
26,2013-04-01 00:00:00,75.84116588
26,2013-05-01 00:00:00,84.72283579
26,2013-06-01 00:00:00,105.0140561
26,2013-07-01 00:00:00,81.72154404
26,2013-10-01 00:00:00,44.37797258
26,2013-11-01 00:00:00,33.42949883
26,2013-12-01 00:00:00,32.58889272
26,2014-01-01 00:00:00,42.71512616
26,2014-03-01 00:00:00,32.92437849
26,2014-04-01 00:00:00,66.89412527
26,2014-05-01 00:00:00,81.09758698
26,2014-06-01 00:00:00,90.7511837
26,2014-08-01 00:00:00,71.91086247
26,2014-09-01 00:00:00,56.24846367
26,2014-10-01 00:00:00,54.07808291
26,2014-11-01 00:00:00,58.93494987
26,2015-01-01 00:00:00,82.71105823
26,2015-02-01 00:00:00,79.82613939
26,2015-03-01 00:00:00,88.02863118
26,2015-04-01 00:00:00,111.8110175
26,2015-05-01 00:00:00,108.3393968
26,2015-07-01 00:00:00,67.97400414
26,2015-08-01 00:00:00,53.55185474
26,2015-09-01 00:00:00,41.15324122
26,2015-12-01 00:00:00,92.36293158
26,2016-01-01 00:00:00,53.62933726
26,2016-02-01 00:00:00,35.83857896
26,2016-03-01 00:00:00,54.96873377
26,2016-05-01 00:00:00,77.54248601
26,2016-06-01 00:00:00,79.33228558
26,2016-07-01 00:00:00,56.76720164
26,2016-08-01 00:00:00,22.91234366
26,2016-11-01 00:00:00,67.29871354
26,2016-12-01 00:00:00,70.50898226
26,2017-01-01 00:00:00,142.6142052
26,2017-03-01 00:00:00,120.0991716
26,2017-04-01 00:00:00,114.2995577
26,2017-05-01 00:00:00,92.29127642
26,2017-06-01 00:00:00,50.86157256
26,2018-06-01 00:00:00,42.13714094
26,2018-07-01 00:00:00,49.42115899
26,2018-10-01 00:00:00,12.39575016
26,2018-11-01 00:00:00,27.81734427
26,2018-12-01 00:00:00,24.93476124
26,2019-01-01 00:00:00,3.114855596
26,2019-02-01 00:00:00,2.444497928
26,2019-03-01 00:00:00,8.666059018
26,2019-04-01 00:00:00,12.78740714
26,2019-05-01 00:00:00,27.87466263
26,2019-06-01 00:00:00,47.84217674
26,2019-07-01 00:00:00,23.01945957
26,2019-08-01 00:00:00,2.983530239
26,2019-09-01 00:00:00,5.366053394
26,2019-10-01 00:00:00,36.10879405
26,2019-11-01 00:00:00,53.32286981
26,2019-12-01 00:00:00,55.51790308
26,2020-01-01 00:00:00,32.73740188
26,2020-02-01 00:00:00,25.33944709
26,2020-03-01 00:00:00,34.91158676
26,2020-04-01 00:00:00,36.89459172
26,2020-05-01 00:00:00,42.50560213
26,2020-06-01 00:00:00,52.21727376
26,2020-07-01 00:00:00,23.78345553
26,2020-08-01 00:00:00,-12.6279525
26,2020-09-01 00:00:00,2.895495742
26,2020-10-01 00:00:00,7.264199286
26,2020-11-01 00:00:00,24.41247813
26,2020-12-01 00:00:00,-13.10555201
67,2002-04-01 00:00:00,70.45876429
67,2002-05-01 00:00:00,76.87095345
67,2002-08-01 00:00:00,74.50210333
67,2002-09-01 00:00:00,71.25033746
67,2002-10-01 00:00:00,56.57085651
67,2002-11-01 00:00:00,2.098609002
67,2002-12-01 00:00:00,-22.95775779
67,2003-01-01 00:00:00,-0.273097558
67,2003-02-01 00:00:00,21.87978821
67,2003-03-01 00:00:00,66.84674333
67,2003-04-01 00:00:00,103.3046093
67,2003-05-01 00:00:00,89.20506645
67,2003-07-01 00:00:00,102.8782868
67,2003-08-01 00:00:00,96.9234513
67,2003-09-01 00:00:00,89.27656548
67,2003-10-01 00:00:00,38.95199211
67,2003-11-01 00:00:00,43.12034109
67,2003-12-01 00:00:00,32.23002862
67,2004-01-01 00:00:00,32.89349082
67,2004-02-01 00:00:00,95.21216023
67,2004-03-01 00:00:00,74.99001965
67,2004-04-01 00:00:00,121.3607442
67,2004-05-01 00:00:00,109.0854803
67,2004-06-01 00:00:00,83.69575032
67,2004-07-01 00:00:00,125.8200634
67,2004-08-01 00:00:00,113.1445762
67,2004-09-01 00:00:00,70.37519459
67,2004-10-01 00:00:00,97.55439464
67,2004-11-01 00:00:00,71.78299808
67,2004-12-01 00:00:00,25.9427883
67,2005-01-01 00:00:00,10.72344249
67,2005-02-01 00:00:00,68.73782779
67,2005-03-01 00:00:00,105.3296434
67,2005-04-01 00:00:00,109.4193833
67,2005-05-01 00:00:00,109.3060748
67,2005-06-01 00:00:00,92.57002436
67,2005-07-01 00:00:00,82.55636048
67,2005-08-01 00:00:00,91.15803953
67,2005-09-01 00:00:00,101.627903
67,2005-10-01 00:00:00,74.48896824
67,2005-11-01 00:00:00,38.83526166
67,2005-12-01 00:00:00,6.18975194
67,2006-01-01 00:00:00,-1.713194978
67,2006-02-01 00:00:00,69.06881287
67,2006-03-01 00:00:00,103.0207636
67,2006-04-01 00:00:00,100.721742
67,2006-05-01 00:00:00,80.78695405
67,2006-06-01 00:00:00,83.90122738
67,2006-07-01 00:00:00,91.31807437
67,2006-08-01 00:00:00,99.86404551
67,2006-09-01 00:00:00,95.94483307
67,2006-10-01 00:00:00,67.92507899
67,2006-11-01 00:00:00,33.50740333
67,2006-12-01 00:00:00,15.48210523
67,2007-01-01 00:00:00,17.89237012
67,2007-02-01 00:00:00,44.44198235
67,2007-03-01 00:00:00,67.49888044
67,2007-04-01 00:00:00,86.35745207
67,2007-05-01 00:00:00,90.3766606
67,2007-06-01 00:00:00,70.48870444
67,2007-07-01 00:00:00,82.58219061
67,2007-08-01 00:00:00,83.18545014
67,2007-09-01 00:00:00,67.39134283
67,2007-10-01 00:00:00,39.01838186
67,2007-11-01 00:00:00,30.72477972
67,2007-12-01 00:00:00,6.980401321
67,2008-01-01 00:00:00,-15.02644098
67,2008-02-01 00:00:00,4.070329765
67,2008-03-01 00:00:00,25.22221578
67,2008-04-01 00:00:00,34.76383932
67,2008-05-01 00:00:00,29.01799436
67,2008-06-01 00:00:00,24.27014773
67,2008-07-01 00:00:00,29.79665346
67,2008-08-01 00:00:00,23.1250614
67,2008-09-01 00:00:00,-0.753536912
67,2008-10-01 00:00:00,-16.2199363
67,2008-11-01 00:00:00,-54.7282914
67,2008-12-01 00:00:00,-83.95864355
67,2009-01-01 00:00:00,-78.06110535
67,2009-02-01 00:00:00,-63.96636909
67,2009-03-01 00:00:00,-35.62803645
67,2009-04-01 00:00:00,-12.671243
67,2009-05-01 00:00:00,-32.87744154
67,2009-06-01 00:00:00,-29.761954
67,2009-07-01 00:00:00,-14.44379719
67,2009-08-01 00:00:00,-4.631684822
67,2009-09-01 00:00:00,-12.6310525
67,2009-10-01 00:00:00,-45.19265679
67,2009-11-01 00:00:00,-66.14243535
67,2009-12-01 00:00:00,-102.0250019
67,2010-01-01 00:00:00,-68.51165857
67,2010-02-01 00:00:00,-40.19814654
67,2010-03-01 00:00:00,-13.63604202
67,2010-04-01 00:00:00,-21.56892241
67,2010-05-01 00:00:00,-14.21666414
67,2010-06-01 00:00:00,-23.90431909
67,2010-07-01 00:00:00,1.735827065
67,2010-08-01 00:00:00,-9.998765879
67,2010-09-01 00:00:00,-27.52453855
67,2010-10-01 00:00:00,-44.56857889
67,2010-11-01 00:00:00,-67.59690244
67,2010-12-01 00:00:00,-70.45809569
67,2011-02-01 00:00:00,-58.67708961
67,2011-03-01 00:00:00,-64.6439924
67,2011-04-01 00:00:00,-19.91470121
67,2011-05-01 00:00:00,-6.418774189
67,2011-07-01 00:00:00,-15.78627585
67,2011-08-01 00:00:00,-15.74291446
67,2011-09-01 00:00:00,-22.81430955
67,2011-10-01 00:00:00,-41.23041574
67,2011-11-01 00:00:00,-69.96477357
67,2011-12-01 00:00:00,-51.97795503
67,2012-01-01 00:00:00,-80.67006938
67,2012-02-01 00:00:00,-76.53177964
67,2012-03-01 00:00:00,-24.61387138
67,2012-04-01 00:00:00,-10.85466518
67,2012-06-01 00:00:00,-13.25140931
67,2012-07-01 00:00:00,-25.2137567
67,2012-08-01 00:00:00,-40.52885737
67,2012-09-01 00:00:00,-28.69562339
67,2012-11-01 00:00:00,-68.39582028
67,2012-12-01 00:00:00,-103.7636345
67,2013-01-01 00:00:00,-81.31483761
67,2013-02-01 00:00:00,-37.38330721
67,2013-04-01 00:00:00,-4.745940722
67,2013-05-01 00:00:00,-1.663611185
67,2013-06-01 00:00:00,-3.559906948
67,2013-07-01 00:00:00,-6.718614447
67,2013-10-01 00:00:00,-51.37324592
67,2013-11-01 00:00:00,-76.97339485
67,2013-12-01 00:00:00,-86.16901021
67,2014-01-01 00:00:00,-68.72388577
67,2014-03-01 00:00:00,-35.47041515
67,2014-04-01 00:00:00,-34.31955379
67,2014-05-01 00:00:00,-40.65028723
67,2014-06-01 00:00:00,-40.41044771
67,2014-08-01 00:00:00,-56.19387972
67,2014-09-01 00:00:00,-72.46031108
67,2014-10-01 00:00:00,-66.66549248
67,2014-11-01 00:00:00,-98.03195998
67,2015-01-01 00:00:00,-99.99221559
67,2015-02-01 00:00:00,-77.0759325
67,2015-03-01 00:00:00,-88.02787835
67,2015-04-01 00:00:00,-75.86647376
67,2015-05-01 00:00:00,-63.97651272
67,2015-07-01 00:00:00,-56.83722559
67,2015-08-01 00:00:00,-84.62080694
67,2015-09-01 00:00:00,-96.20491826
67,2015-12-01 00:00:00,-109.6013112
67,2016-01-01 00:00:00,-96.67042839
67,2016-02-01 00:00:00,-34.40821992
67,2016-03-01 00:00:00,-35.80954802
67,2016-05-01 00:00:00,-26.3101016
67,2016-06-01 00:00:00,-20.35235223
67,2016-07-01 00:00:00,-30.71590441
67,2016-08-01 00:00:00,-58.19979721
67,2016-11-01 00:00:00,-111.7379252
67,2016-12-01 00:00:00,-111.4919011
67,2017-01-01 00:00:00,-134.1762292
67,2017-03-01 00:00:00,-10.73237684
67,2017-04-01 00:00:00,-77.42538619
67,2017-05-01 00:00:00,-49.19542975
67,2017-06-01 00:00:00,-46.73953355
67,2018-06-01 00:00:00,-75.03157609
67,2018-07-01 00:00:00,-95.89009334
67,2018-10-01 00:00:00,-120.7782819
67,2018-11-01 00:00:00,-147.1009221
67,2018-12-01 00:00:00,-121.1169572
67,2019-01-01 00:00:00,-108.4566252
67,2019-02-01 00:00:00,-76.82151532
67,2019-03-01 00:00:00,-25.1916173
67,2019-04-01 00:00:00,72.3119188
67,2019-05-01 00:00:00,60.97505671
67,2019-06-01 00:00:00,52.97026689
67,2019-07-01 00:00:00,34.74882157
67,2019-08-01 00:00:00,12.59867672
67,2019-09-01 00:00:00,8.731167292
67,2019-10-01 00:00:00,14.19726364
67,2019-11-01 00:00:00,-38.12420367
67,2019-12-01 00:00:00,-29.65869484
67,2020-01-01 00:00:00,-0.875051324
67,2020-02-01 00:00:00,-9.274991693
67,2020-03-01 00:00:00,57.85827655
67,2020-04-01 00:00:00,76.79508627
67,2020-05-01 00:00:00,81.17199651
67,2020-06-01 00:00:00,42.55420682
67,2020-07-01 00:00:00,49.84279603
67,2020-08-01 00:00:00,27.56580722
67,2020-09-01 00:00:00,39.51794603
67,2020-10-01 00:00:00,12.60849839
67,2020-11-01 00:00:00,-12.62096017
67,2020-12-01 00:00:00,-38.29516113
2,2002-04-01 00:00:00,17.93188252
2,2002-05-01 00:00:00,-1.716734499
2,2002-08-01 00:00:00,46.47692432
2,2002-09-01 00:00:00,36.83646597
2,2002-10-01 00:00:00,74.87881749
2,2002-11-01 00:00:00,58.41221297
2,2002-12-01 00:00:00,16.77749556
2,2003-01-01 00:00:00,-22.79374244
2,2003-02-01 00:00:00,-32.77260148
2,2003-03-01 00:00:00,4.191086346
2,2003-04-01 00:00:00,-6.941006855
2,2003-05-01 00:00:00,-22.99141888
2,2003-07-01 00:00:00,11.34809031
2,2003-08-01 00:00:00,38.04973468
2,2003-09-01 00:00:00,71.38099581
2,2003-10-01 00:00:00,46.0910071
2,2003-11-01 00:00:00,22.38397916
2,2003-12-01 00:00:00,8.227637621
2,2004-01-01 00:00:00,24.55161328
2,2004-02-01 00:00:00,-10.25395983
2,2004-03-01 00:00:00,-27.01921731
2,2004-04-01 00:00:00,-0.043432487
2,2004-05-01 00:00:00,14.63088244
2,2004-06-01 00:00:00,37.45367534
2,2004-07-01 00:00:00,54.54319776
2,2004-08-01 00:00:00,26.25349394
2,2004-09-01 00:00:00,104.6532582
2,2004-10-01 00:00:00,43.77690506
2,2004-11-01 00:00:00,43.22236273
2,2004-12-01 00:00:00,43.8952808
2,2005-01-01 00:00:00,7.673670827
2,2005-02-01 00:00:00,13.2745009
2,2005-03-01 00:00:00,-7.761953115
2,2005-04-01 00:00:00,-2.983468519
2,2005-05-01 00:00:00,34.12197477
2,2005-06-01 00:00:00,70.10446708
2,2005-07-01 00:00:00,65.63441891
2,2005-08-01 00:00:00,61.90720326
2,2005-09-01 00:00:00,84.02573811
2,2005-10-01 00:00:00,97.51489069
2,2005-11-01 00:00:00,91.14782697
2,2005-12-01 00:00:00,34.23251171
2,2006-01-01 00:00:00,25.1109817
2,2006-02-01 00:00:00,33.39042333
2,2006-03-01 00:00:00,37.41807546
2,2006-04-01 00:00:00,39.04934017
2,2006-05-01 00:00:00,24.64018662
2,2006-06-01 00:00:00,59.90730587
2,2006-07-01 00:00:00,52.35485901
2,2006-08-01 00:00:00,70.58159072
2,2006-09-01 00:00:00,77.14845308
2,2006-10-01 00:00:00,61.75968519
2,2006-11-01 00:00:00,42.68695188
2,2006-12-01 00:00:00,-0.270353743
2,2007-01-01 00:00:00,-7.083693489
2,2007-02-01 00:00:00,3.973214908
2,2007-03-01 00:00:00,9.062355262
2,2007-04-01 00:00:00,-0.124861054
2,2007-05-01 00:00:00,-22.61685017
2,2007-06-01 00:00:00,21.15271323
2,2007-07-01 00:00:00,36.15728813
2,2007-08-01 00:00:00,70.11098381
2,2007-09-01 00:00:00,65.91284371
2,2007-10-01 00:00:00,48.47635011
2,2007-11-01 00:00:00,27.34909154
2,2007-12-01 00:00:00,41.47730449
2,2008-01-01 00:00:00,17.59453562
2,2008-02-01 00:00:00,0.25988987
2,2008-03-01 00:00:00,-18.78911564
2,2008-04-01 00:00:00,-2.641914955
2,2008-05-01 00:00:00,-2.806784236
2,2008-06-01 00:00:00,24.60174918
2,2008-07-01 00:00:00,30.69844692
2,2008-08-01 00:00:00,28.86726285
2,2008-09-01 00:00:00,29.50190718
2,2008-10-01 00:00:00,14.87086846
2,2008-11-01 00:00:00,-2.419513736
2,2008-12-01 00:00:00,6.894435526
2,2009-01-01 00:00:00,12.3594936
2,2009-02-01 00:00:00,-26.39114833
2,2009-03-01 00:00:00,-46.569588
2,2009-04-01 00:00:00,-32.70544131
2,2009-05-01 00:00:00,-39.16291276
2,2009-06-01 00:00:00,-29.59927734
2,2009-07-01 00:00:00,18.89193828
2,2009-08-01 00:00:00,42.45104711
2,2009-09-01 00:00:00,19.21521322
2,2009-10-01 00:00:00,23.84135951
2,2009-11-01 00:00:00,-1.243668755
2,2009-12-01 00:00:00,-18.70123809
2,2010-01-01 00:00:00,-45.29698313
2,2010-02-01 00:00:00,-44.04220142
2,2010-03-01 00:00:00,-59.63612573
2,2010-04-01 00:00:00,-43.96792971
2,2010-05-01 00:00:00,-10.0580412
2,2010-06-01 00:00:00,-26.76356007
2,2010-07-01 00:00:00,13.68136894
2,2010-08-01 00:00:00,16.35807671
2,2010-09-01 00:00:00,41.16747421
2,2010-10-01 00:00:00,39.40123064
2,2010-11-01 00:00:00,6.80384715
2,2010-12-01 00:00:00,-12.82281373
2,2011-02-01 00:00:00,-49.07680577
2,2011-03-01 00:00:00,-38.21649707
2,2011-04-01 00:00:00,-37.44350864
2,2011-05-01 00:00:00,-16.70312768
2,2011-07-01 00:00:00,3.282465898
2,2011-08-01 00:00:00,22.21966669
2,2011-09-01 00:00:00,27.05871394
2,2011-10-01 00:00:00,2.370849247
2,2011-11-01 00:00:00,-15.42358288
2,2011-12-01 00:00:00,-11.98396054
2,2012-01-01 00:00:00,-16.32600521
2,2012-02-01 00:00:00,-56.11196878
2,2012-03-01 00:00:00,-24.61003047
2,2012-04-01 00:00:00,-25.78336576
2,2012-06-01 00:00:00,-5.260812238
2,2012-07-01 00:00:00,31.25738771
2,2012-08-01 00:00:00,6.577443448
2,2012-09-01 00:00:00,20.44111544
2,2012-11-01 00:00:00,26.66748636
2,2012-12-01 00:00:00,1.218419194
2,2013-01-01 00:00:00,10.89410818
2,2013-02-01 00:00:00,-43.15191214
2,2013-04-01 00:00:00,2.806740333
2,2013-05-01 00:00:00,13.13342308
2,2013-06-01 00:00:00,8.651788286
2,2013-07-01 00:00:00,22.01266517
2,2013-10-01 00:00:00,27.54169135
2,2013-11-01 00:00:00,16.97847523
2,2013-12-01 00:00:00,-24.58785952
2,2014-01-01 00:00:00,-24.24143743
2,2014-03-01 00:00:00,-0.29359179
2,2014-04-01 00:00:00,-19.87464413
2,2014-05-01 00:00:00,-19.56191997
2,2014-06-01 00:00:00,-2.216372763
2,2014-08-01 00:00:00,17.61138426
2,2014-09-01 00:00:00,39.42882784
2,2014-10-01 00:00:00,12.51844127
2,2014-11-01 00:00:00,-8.789126876
2,2015-01-01 00:00:00,-36.81924106
2,2015-02-01 00:00:00,-54.75430822
2,2015-03-01 00:00:00,-54.53653965
2,2015-04-01 00:00:00,-37.64453901
2,2015-05-01 00:00:00,-42.47000363
2,2015-07-01 00:00:00,-13.08229032
2,2015-08-01 00:00:00,-9.252274533
2,2015-09-01 00:00:00,24.9333229
2,2015-12-01 00:00:00,-25.43014079
2,2016-01-01 00:00:00,-24.50382083
2,2016-02-01 00:00:00,-7.214206095
2,2016-03-01 00:00:00,-56.6575542
2,2016-05-01 00:00:00,-63.86742739
2,2016-06-01 00:00:00,-52.72121161
2,2016-07-01 00:00:00,-40.75228144
2,2016-08-01 00:00:00,-30.19708521
2,2016-11-01 00:00:00,-12.48999332
2,2016-12-01 00:00:00,-18.98659698
2,2017-01-01 00:00:00,-42.78036965
2,2017-03-01 00:00:00,-2.459684257
2,2017-04-01 00:00:00,-61.52739961
2,2017-05-01 00:00:00,-30.21739067
2,2017-06-01 00:00:00,-17.61686839
2,2018-06-01 00:00:00,-7.802015307
2,2018-07-01 00:00:00,1.760463577
2,2018-10-01 00:00:00,-12.73094625
2,2018-11-01 00:00:00,-22.23191254
2,2018-12-01 00:00:00,-47.02356682
2,2019-01-01 00:00:00,-67.96013171
2,2019-02-01 00:00:00,-47.1445902
2,2019-03-01 00:00:00,-68.84646992
2,2019-04-01 00:00:00,-53.70223925
2,2019-05-01 00:00:00,-74.71379974
2,2019-06-01 00:00:00,-58.86705994
2,2019-07-01 00:00:00,-50.81943268
2,2019-08-01 00:00:00,-19.72313511
2,2019-09-01 00:00:00,-46.0433627
2,2019-10-01 00:00:00,-34.80986617
2,2019-11-01 00:00:00,-12.79821959
2,2019-12-01 00:00:00,-24.32322453
2,2020-01-01 00:00:00,-49.9560065
2,2020-02-01 00:00:00,-35.83944369
2,2020-03-01 00:00:00,-44.57141591
2,2020-04-01 00:00:00,-26.60960992
2,2020-05-01 00:00:00,-54.18697092
2,2020-06-01 00:00:00,-43.62939917
2,2020-07-01 00:00:00,-58.01774499
2,2020-08-01 00:00:00,-58.46583111
2,2020-09-01 00:00:00,-43.50684244
2,2020-10-01 00:00:00,-39.54264871
2,2020-11-01 00:00:00,-33.77430346
2,2020-12-01 00:00:00,-37.85901693
62,2002-04-01 00:00:00,149.1169075
62,2002-05-01 00:00:00,54.85248424
62,2002-08-01 00:00:00,-0.019923299
62,2002-09-01 00:00:00,-27.83711995
62,2002-10-01 00:00:00,17.12220598
62,2002-11-01 00:00:00,30.72282038
62,2002-12-01 00:00:00,25.33267204
62,2003-01-01 00:00:00,69.92628606
62,2003-02-01 00:00:00,83.39806762
62,2003-03-01 00:00:00,118.3084345
62,2003-04-01 00:00:00,134.6668085
62,2003-05-01 00:00:00,35.19269837
62,2003-07-01 00:00:00,22.22635235
62,2003-08-01 00:00:00,-16.73730291
62,2003-09-01 00:00:00,-51.4708882
62,2003-10-01 00:00:00,-69.78855064
62,2003-11-01 00:00:00,-36.57067887
62,2003-12-01 00:00:00,2.007896009
62,2004-01-01 00:00:00,58.86234176
62,2004-02-01 00:00:00,70.38203569
62,2004-03-01 00:00:00,107.7090029
62,2004-04-01 00:00:00,142.2903836
62,2004-05-01 00:00:00,101.0010355
62,2004-06-01 00:00:00,18.99022737
62,2004-07-01 00:00:00,17.16649997
62,2004-08-01 00:00:00,-14.68382055
62,2004-09-01 00:00:00,-28.33762027
62,2004-10-01 00:00:00,-43.87859876
62,2004-11-01 00:00:00,-23.72426463
62,2004-12-01 00:00:00,-4.835589252
62,2005-01-01 00:00:00,52.17834465
62,2005-02-01 00:00:00,109.2987031
62,2005-03-01 00:00:00,152.3102644
62,2005-04-01 00:00:00,132.2135256
62,2005-05-01 00:00:00,114.3639984
62,2005-06-01 00:00:00,41.53625041
